Time Step,T1,T2,T3,T4,T5,T6,T7,T8,T9,Tf_ghe1,Tf_ghe2,Tf_ghe3,T_ghe1_ext,T_ghe2_ext,T_ghe3_ext,q_ghe1,q_ghe2,q_ghe3
Units,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,°C,W/m,W/m
738,6.022499259020653,9.078385507641666,8.738080549461584,8.67459546745743,8.651167129270828,8.118395089830866,7.908286490383194,6.483616111438666,6.194494283788051,6.483616111438666,5.9415126845937625,5.825933516429343,5.058945732494137,5.39940925774886,5.457372749070635,-4.83821100999563,-1.840994806293709,-1.251640231200994
739,5.570481546314693,5.4957966175830375,5.11398875813913,4.4361712612190285,4.409916153992966,3.6747053490132844,3.3401032702645357,5.31727723686874,5.492922083895544,5.317277236868739,5.646611325043996,5.6591209319365765,7.294451203472944,5.975945413219254,5.82531977997761,4.830430634686891,0.8045955972709277,0.4060401464853929
740,5.462210117101129,5.478562064046097,5.142366236973248,4.462340554395036,4.444819429139693,3.749350372012453,3.4683852079489395,5.058553575429268,5.319671684380599,5.058553575429268,5.548150029713014,5.62511118306745,6.648721942909596,6.037746483996761,5.930550681754299,4.409719619653389,1.3577072304543105,0.8470188299058565
741,5.341409877931834,5.191395777089653,4.925282319547611,4.242341772926366,4.227125709795947,3.6343121459968746,3.430302176459793,4.84397507405146,5.159240487174228,4.8439750740514596,5.4350977236566465,5.5496034673690975,6.257647971643127,6.026220373261833,5.939966447563969,4.940756622127685,2.0659610511752824,1.3643102889763428
742,5.28286095179984,5.112567554198077,4.900709426856509,4.203074112688414,4.19483810175913,3.5965197368599586,3.4398747942007812,4.7464993043324455,5.082425899629277,4.7464993043324455,5.376361670514001,5.511929582851913,6.053123814464109,6.006224036695558,5.941433266074549,4.852869354177157,2.339340606647567,1.595198349376835
743,5.401296407992318,4.28123930258989,3.452928031656671,3.340685221540861,3.316804553912509,0.7008351419778585,0.1616567423631305,4.754185490187594,5.184419479517118,4.754185490187594,5.560874220180452,5.649155754821116,9.346714238012058,6.367562950173309,6.113892030125114,4.235078249536627,0.7439016894902314,0.4285644357137639
744,5.330892872565236,4.747752099614404,4.390613679406889,4.030669248581031,4.020141693842357,2.793593818837275,2.6627726485076866,4.702665833551543,5.116079961405673,4.702665833551543,5.477817323278039,5.576393342461877,6.742559018595399,6.252968813004536,6.03670672351808,4.38015212935684,1.6644408017014107,0.9884059866406321
745,5.265456955497284,4.751543329768964,4.486041848737937,4.002207341500409,3.99454404683773,2.99948559180277,2.969924765526179,4.615614620714787,5.032759269153633,4.615614620714787,5.397760836537623,5.531397168461456,6.261304475903395,6.179907052360459,6.030035067769279,4.753545533666474,2.259215270226401,1.4403065995080115
746,5.1549128311198045,4.7159081136436924,4.5239462751308,3.9371555455201395,3.9315221313727746,3.1642832604650994,3.1522262937079693,4.49112663176126,4.90662432606171,4.49112663176126,5.270184808574605,5.438671122614771,5.830026969814551,6.0492429853879495,5.970717919167831,5.344335819112143,3.1096776968249924,2.123710534270715
747,5.075645098643479,4.621147689248579,4.447104268404906,3.8503193125625135,3.8452236711589665,3.1125561268276885,3.107995746004943,4.389769481669252,4.812886070419218,4.389769481669252,5.183113085575437,5.3759411308997755,5.671543217333562,5.976456689481621,5.938996191380334,5.647109802043558,3.4952334545108,2.4806513526211993
748,4.945482206702855,4.537099503281841,4.398227367455385,3.749938130301656,3.7459276480471204,3.1300704004877398,3.1264284550535018,4.25558412823947,4.67379158790135,4.25558412823947,5.039723115105495,5.255985771047434,5.3847398014254395,5.82386210197152,5.838179954193516,6.229986359448479,4.326396535123736,3.2121893426053596
749,4.886021011436948,4.503004252711435,4.364907951738875,3.7060328895693218,3.7019773357690493,3.0614960189960483,3.052816290214931,4.181289025549006,4.604860479179966,4.181289025549006,4.975485501107057,5.207347334016356,5.309761760883082,5.769681976665107,5.809834188852747,6.252722420318373,4.400540618634922,3.338302244464375
750,4.1177230606479895,2.9965123230326336,2.9306410647308674,2.524671640975429,2.5221250531314023,2.208653088080867,2.185959616528731,3.2964668546270444,3.7724178268213455,3.2964668546270444,4.188874927491358,4.512357613592726,4.406974092725358,5.081283000355671,5.252297400364106,12.78766198070363,10.276216483002957,8.520520672615966
751,4.239549089462664,4.146630541917885,4.0661294882046715,2.9836039820843707,2.980698335372642,2.5963165706104903,2.5030662630483724,3.461543235166402,3.896434448049989,3.4615432351664026,4.276964259323126,4.631680108220007,4.420020207284432,5.09238528347985,5.366925768390026,9.102311242474673,7.743760331696275,6.982363722059404
752,4.5646875944904854,5.086988681075535,4.896634849611541,3.9370635811166315,3.928637910192892,3.364869111236407,3.226981076352528,3.94170414135504,4.292486382780493,3.94170414135504,4.599420844027764,4.875774693587619,4.656427206357552,5.257137546700489,5.459063004394744,4.9051041212689315,4.513872668844192,4.003074809427017
753,4.822569839983849,5.743074524758534,5.46934889122259,4.8206907294605985,4.8036048278647945,4.1503677474771665,3.994159191692824,4.379049656141245,4.6348140520877195,4.379049656141245,4.858607898540885,5.037147883293711,4.763940120589664,5.338166140940526,5.439481714499703,2.25102371390163,2.8046862043869702,2.3530408742328115
754,5.048235579782047,6.452621098719755,6.081624408081673,5.5683186136073415,5.546342791778078,4.823958231517971,4.66079960817194,4.7489225486449715,4.924537596464568,4.7489225486449715,5.078200763306716,5.189604703573454,4.837045489118003,5.40747897796846,5.45467181068234,0.43434248767615996,1.6229544557414664,1.3064691904831538
755,5.217053158673574,6.907893941523399,6.4580265771946435,6.035526889428081,6.0123245521112665,5.317504766635382,5.165612644351939,5.036357298402132,5.143114348930587,5.036357298402132,5.236526768142985,5.301554655522701,4.907101952452325,5.436696237883838,5.459994962114816,-0.6219404091573337,0.9631592488234592,0.7623702399680942
756,5.374468735559521,7.271256501285391,6.799780904465745,6.440019054842589,6.412632369603609,5.759494782124923,5.637400469142943,5.304804202269066,5.344522161523002,5.304804202269066,5.379275375870194,5.408693391601257,4.972207935395189,5.453746549471322,5.472864621679512,-1.6082232239693488,0.3600950546657952,0.3102911030617909
757,5.522350301829158,7.550666318462847,7.146846871648054,6.821517348030369,6.789052264461408,6.170331565718427,6.065103206333572,5.555556979998339,5.532925663318502,5.555556979998339,5.513123261223643,5.5102641744127645,5.046010753663104,5.470689542448947,5.487602685507028,-2.4969848531947427,-0.20794257236914998,-0.11105056150732344
758,5.672556089849955,8.09841175255983,7.581160939921504,7.4154195301222705,7.381066394377493,6.724418477527304,6.6205394500371595,5.821588620828821,5.727662544458556,5.8215886208288214,5.645477227634572,5.609577284582983,5.0226377916204825,5.469365834440323,5.49149202470741,-3.538340810087189,-0.7799505387308746,-0.522968221337856
759,5.799425865798,8.379876978689943,7.884392882645633,7.727630056086057,7.704848776930861,7.070088283224659,6.978503387490348,6.037389005892826,5.889357679894851,6.037389005892825,5.759830269646626,5.696646649687314,5.096274624295304,5.482271533400427,5.503935619479776,-4.146705928657525,-1.2229697894841267,-0.8491167355479281
760,5.89332223724075,8.527688006147054,8.060693481490611,7.897164080244796,7.87535364683452,7.252529106971044,7.1485831604256935,6.181938960762403,6.003713959338616,6.181938960762403,5.847767083092803,5.767160269128903,5.215294761099112,5.5135952054232025,5.5306065789191905,-4.291405303130281,-1.4835520334036558,-1.0501772637694446
761,5.963719895472731,8.585812611394093,8.188720127558188,8.021626674960313,7.99339108162846,7.356658627437529,7.2356744299030025,6.280073107302719,6.085434788957379,6.280073107302719,5.915126260405206,5.824617160061704,5.324471784702437,5.550179413507693,5.563799531166029,-4.253059843845823,-1.6242555791513966,-1.1608114783734698
762,5.960230651168672,8.225015505341652,7.977163458912623,7.676196049570176,7.659156875515077,7.036707033446949,6.88388917807124,6.216873069759186,6.061097673482814,6.2168730697591865,5.924794201740985,5.844954054238221,5.549856961447131,5.632715333722783,5.628810434993629,-3.097894934028327,-1.356533424447677,-1.0038591493312332
763,5.438203695086105,5.263842781807463,5.018942529931961,4.272641152684424,4.255760661730239,3.503932897988286,3.289282601717565,5.018724069509381,5.293755267338224,5.01872406950938,5.534407565438463,5.603287612512254,6.748165537301196,6.050091061367545,5.912819957686285,6.5812572233275315,1.9623940999098364,1.1779016639002684
764,5.29798702445006,5.184431691879716,4.962580340830149,4.236939801021734,4.225396391398822,3.5140209890514535,3.328421755841214,4.756882541114853,5.094557320316017,4.756882541114852,5.390022752117035,5.530478114888965,6.185343326388493,6.023162963119217,5.966398909461912,5.992769547758346,2.6561900859100827,1.8288026453949524
765,5.144312534356869,4.905126584420661,4.718539412751423,4.010293664315736,3.999629301566778,3.3800511426225768,3.236990497864388,4.5356071403812095,4.908745632641976,4.535607140381209,5.235241813370146,5.41353185060246,5.834223782898031,5.934876486359083,5.918318068562946,6.467249275846599,3.4842552329189513,2.513889161496716
766,5.054741103802777,4.7782069527025355,4.629535835960493,3.9240391144857583,3.918253273472818,3.30838854424976,3.1984789423321236,4.417318267914184,4.803486552162299,4.417318267914185,5.1413838008794,5.3418891628204666,5.636157593496245,5.865449333844616,5.880291773478635,6.445194377023377,3.8288419184663463,2.847060646924537
767,5.172723386343872,4.41522499317597,4.113111366577037,3.769262250424469,3.7603654733851775,2.421850089933029,2.2232131349792765,4.437134181392552,4.900497072528989,4.437134181392552,5.305939602273371,5.48383917356088,6.651055227805827,6.174745023154191,6.0671812745927705,5.61070008992493,2.20179787393978,1.4783533423737374
768,5.037161615637111,4.5139144559162805,4.334531431440655,3.782149249684551,3.7769611719675096,2.9404944934993695,2.874558706726088,4.325483298000071,4.769570957335493,4.32548329800007,5.158147659253989,5.342979510838962,5.776407889274055,5.9908120205079065,5.9163880643424305,6.1895542035348,3.552094456409686,2.4461252804074944
769,4.928563693220973,4.453928836473227,4.308939601334135,3.6987635088630886,3.6945096360010163,2.981742339400883,2.9655742016457665,4.211501524418354,4.647962399250258,4.211501524418354,5.029865664728174,5.24925088633036,5.4574288471909425,5.848229805037994,5.850539373410462,6.584137239035134,4.32466782999376,3.177525564153478
770,4.823737632078898,4.3615009625082415,4.233202189962969,3.602988394393136,3.599292342053735,2.948461503840464,2.9404080665639056,4.100111537054736,4.533874488783828,4.100111537054736,4.9134170715467835,5.155009795844692,5.2598150075455665,5.72672260603883,5.776145102905557,6.924304362450052,4.8560474326291,3.7086462408644696
771,4.731111595858448,4.263744137464169,4.143669869888597,3.4962461862304024,3.4927148419774934,2.868861661983221,2.86571163988116,3.996583069427701,4.432966944383697,3.996583069427701,4.814802834970194,5.0718483404010195,5.1274544989742425,5.633022600512686,5.710729736418342,7.202912984891572,5.211525925705073,4.069257550368984
772,4.6395257781597845,4.162616969595028,4.04829697230025,3.3725465951175275,3.3692592504577195,2.7693723177657406,2.766373979720428,3.8905141292325225,4.332998678610953,3.8905141292325225,4.720172659317081,4.98984246335845,5.014654278744617,5.549831189401639,5.646686248105946,7.517220695317712,5.547997084798916,4.392370199069714
773,4.592931198732962,4.147707244472248,4.032264157661853,3.3386453012544024,3.335248958430859,2.7289103215310906,2.7216641177723457,3.8384262714478714,4.282972456658894,3.838426271447871,4.671950368718539,4.947169761103327,4.955188425123397,5.505474465989206,5.61136706554776,7.400496637297621,5.523550613401571,4.401465345029347
774,3.8888033316079365,2.7777837771845992,2.714684387044444,2.298808097936952,2.2963340239426193,1.965676534269485,1.9439337242438892,3.047198023848276,3.5306156364630676,3.047198023848276,3.9536060475010095,4.298160697487788,4.150462323452663,4.860014071153743,5.065705758512507,13.248510889093028,10.884569160472797,9.217038113625135
775,4.041529807611898,3.9357688502265145,3.858825873186256,2.7776721185408455,2.77494126526977,2.3782000405383172,2.288968861978445,3.2482798477733814,3.689159756302223,3.248279847773382,4.074929676264958,4.444238437680097,4.207590833568318,4.901579504756533,5.199317119057972,9.514673732972904,8.198908931494977,7.489049330630322
776,4.409589463873996,4.923456045277433,4.737543282933965,3.7525115386348986,3.744232464935874,3.1718310359506363,3.037250412467864,3.769459117878971,4.12820654995539,3.76945911787897,4.442110553022259,4.731169936923831,4.501667823290078,5.1147619881655455,5.334133323892273,5.146486241444502,4.727875168199703,4.238057745278462
777,4.714501118520949,5.658621923895446,5.391831838948802,4.742127248731216,4.725533772012155,4.084501344890367,3.932230348566431,4.278715620725351,4.528253886597933,4.278715620725352,4.746599869236443,4.927355097861541,4.625200892884271,5.214484117747532,5.326456309125148,2.0797745625190935,2.8084707675840486,2.3956012383576955
778,4.980972719143007,6.463559585098521,6.089444790864744,5.590602233762992,5.568395353853033,4.863725762702103,4.69911219080305,4.706895699902496,4.866428676516596,4.706895699902496,5.006020031053932,5.1118801964303335,4.714679209001942,5.305144362205368,5.357331716344072,0.03806751358351533,1.462954484125621,1.2004520003806063
779,5.181959420831299,6.986176585655147,6.528550399074906,6.131492508418701,6.107929224433557,5.449280387695021,5.2946943542959675,5.04438552002462,5.1245723298543515,5.04438552002462,5.194735788455366,5.247544667662098,4.7940766857532715,5.345086056886112,5.370517005469844,-1.1854376668271192,0.7120438714606548,0.5823847234135652
780,5.367333884292629,7.4117305451984485,6.925712046335753,6.608596281721535,6.580347044593848,5.9710580007540095,5.845156682286683,5.355847156496935,5.359841434595175,5.355847156496934,5.363336427931135,5.375896683946862,4.866537630707186,5.370825699365336,5.391951933298548,-2.2994059291477926,0.03519423643552362,0.0754482257291605
781,5.545661093239505,7.78768794681227,7.360939498150954,7.109165206168086,7.074856211360187,6.5035867879616465,6.392281907179164,5.658957218703005,5.58687858467997,5.658957218703005,5.523809779909811,5.498555388736118,4.925632530226846,5.388662341116619,5.410232192792265,-3.4071678275860533,-0.6279210459880673,-0.41036658983185753
782,5.72100513874538,8.573403434113185,7.992766426575758,7.94578535657477,7.907173274562837,7.285871289534293,7.169195446412612,5.983419488390341,5.818124014955511,5.983419488390341,5.673490475700033,5.610012137362376,4.797643530368072,5.363561463009725,5.40190025976924,-4.695110028212803,-1.227171798915013,-0.8240242660235962
783,5.864524725340738,8.92956443047683,8.366391570373189,8.331651560614986,8.305786142537485,7.707605178233061,7.603417739449361,6.232720612596646,6.002050748976097,6.232720612596646,5.8002146183081145,5.707352126900327,4.862023485743931,5.367708624019584,5.412653504824558,-5.33323813107782,-1.6828352635098047,-1.146641294885758
784,5.966643829842051,8.934448071308942,8.430428897786914,8.342696187638062,8.319059428633599,7.766297977067712,7.654024505632099,6.375196478820032,6.121509328118424,6.375196478820032,5.899533071254517,5.789654688954769,5.096368452007966,5.423869663689002,5.457800049791113,-5.276343630731463,-1.9625497238567793,-1.369206081637715
785,6.051854609461298,9.09140357980677,8.65195807732713,8.574233840145087,8.5430199414227,7.972884174046521,7.8388662772300854,6.503666478301573,6.22336382654233,6.5036664783015725,5.978099006252993,5.855844075654404,5.168466679373062,5.452531534204412,5.488324324766478,-5.388253447629405,-2.1209490485994755,-1.4831409998585479
786,6.07038235885404,8.712463715215094,8.43809817906092,8.25457139826798,8.23572242869847,7.677396861766024,7.5080557585930325,6.473299162888791,6.225475941199011,6.473299162888791,6.008630622220451,5.8931325504597885,5.43854256718455,5.5439620815521105,5.560789159720567,-4.356799182464516,-1.9564673726220407,-1.3993178870096195
787,5.5457052751021285,5.3669072844355545,5.071168637588323,4.361294923315096,4.3409226586754555,3.5991162197577777,3.339799957075553,5.217474379607198,5.439573970236495,5.217474379607198,5.63391111203713,5.666998194948566,7.095148802138843,6.050347844467062,5.894422419660638,5.925355967335209,1.3141446929837424,0.7176800572259747
788,5.415841244345671,5.3216494406389065,5.0561052944312115,4.3581614682974905,4.344363401996499,3.6478029986134337,3.4257801954266878,4.9463045180838625,5.244314172065245,4.9463045180838625,5.5050726192989545,5.61187218409473,6.466828840741037,6.0638407205140465,5.979430196124214,5.341852590001876,1.9630444473720212,1.2912918848311834
789,5.277697577776572,5.052970845700075,4.832873525129359,4.142779656756014,4.130163047554554,3.5282873413637796,3.3595190863423694,4.727245556595028,5.07004073652164,4.7272455565950295,5.369986518957424,5.5150196820679245,6.094972026847687,6.012727481319819,5.95999862761421,5.784514263044621,2.718339042997022,1.881945778816109
790,5.202996538734929,4.941531327524728,4.7656049658730355,4.074878325863201,4.068069564952034,3.474667167241617,3.344492673861151,4.6184624958043425,4.978330523425644,4.6184624958043425,5.2932150475942805,5.459757699088396,5.892432317747534,5.967967599384219,5.941184874751149,5.699154172174227,3.0185321147193633,2.1536834307357537
791,5.326772568135979,4.355221105855514,3.874845458514807,3.6518390636189437,3.637629722901211,1.8669284239504087,1.5519891786147824,4.635818656670903,5.083525358652388,4.635818656670903,5.475268722886186,5.604769378974369,7.719648134727024,6.314718789101469,6.126013399296352,4.915302002246412,1.3379957032691594,0.8308085109694867
792,5.23154256890142,4.618930911928407,4.361291950206356,3.924411741860667,3.917013640607486,2.9040094532741847,2.8095022650813113,4.560599907922351,4.991823172921909,4.560599907922352,5.369143529796522,5.505507592878006,6.311697550763392,6.177687151670693,6.019192012834102,5.215394836801448,2.408131978300017,1.5299358562540024
793,5.149478731082631,4.609825242631669,4.409661449497015,3.8776776360831704,3.871775361671709,3.0405552875878605,3.018234679505944,4.466330641828641,4.894688872947067,4.466330641828641,5.269502325175689,5.440667140380418,5.914426604151338,6.072674008522736,5.98664540781377,5.549645985741943,3.078054648532517,2.092393169375216
794,5.070160526737096,4.556257408320107,4.381991812040879,3.814050183064936,3.8090069832947373,3.069019727885511,3.0580766422147945,4.376148029507119,4.80463841400947,4.376148029507119,5.1795675004490285,5.37361436985438,5.694219416799443,5.982986971390937,5.942590325699292,5.800402816943559,3.5355873796881228,2.5038778391477465
795,4.996337929936796,4.490455362870915,4.331513403586595,3.746501621351992,3.741855166459703,3.0572696988066,3.053106230048336,4.294146902870008,4.723203225597307,4.294146902870008,5.098627507983696,5.308491877753356,5.53518757569168,5.9031081130973835,5.893780529909406,5.990896457596437,3.883482719726434,2.8253737284055283
796,4.9150269766712835,4.421079823984173,4.276700538761637,3.674151276201383,3.6699272891344057,3.0321617247116235,3.028376450995221,4.2058340000647165,4.6352369221153085,4.205834000064716,5.0109644789095755,5.234787039020968,5.383291549134212,5.8160949577544345,5.834337155926626,6.250807487889453,4.2742225652794446,3.1828513589135703
797,4.855296382363843,4.426769861486372,4.289645240344327,3.6523008982378506,3.648333686316401,3.0328690448331557,3.024250000049206,4.1465697232908125,4.57260048283274,4.1465697232908125,4.945377397431925,5.178377410399389,5.268889446532419,5.744185071573038,5.784154337966039,6.269188690065488,4.462076120161811,3.383821725982362
798,4.224806850450343,3.1152854941913812,3.043441275005084,2.6767346238991125,2.6739145339867867,2.3493240300351186,2.3245733656013305,3.421490348998866,3.8887064587001987,3.421490348998866,4.297520554688863,4.608921583879077,4.518407332396402,5.173550760378861,5.3291367090579564,11.611356760308942,9.273171447822289,7.623799147243031
799,4.338296460856721,4.371423060740651,4.2860485465060885,3.1476456788464673,3.144614025671322,2.7630447684995323,2.6641463590315886,3.5898378024105333,4.0111689199245415,3.589837802410533,4.379833647749297,4.712156507636356,4.515529245789478,5.169829493088063,5.413144095348172,8.312420123751798,7.0939160229291,6.294649661367342
800,4.688829123232089,5.3799898587819035,5.191217669820217,4.297156620979667,4.288752249346423,3.779546998623955,3.642648799700937,4.15649164351406,4.454615548899079,4.15649164351406,4.715473966110972,4.956501779612672,4.670334487327183,5.274456288707883,5.458388010326264,3.567889521786114,3.881317402140402,3.484868272959727
801,4.980601750199971,6.188820610003108,5.8978662968055495,5.316702543089381,5.298607953487097,4.669895289243783,4.50373499734045,4.645573437782996,4.836784628980047,4.645573437782995,5.0040944212774665,5.144964174451313,4.787411878225543,5.362615404771936,5.453143719922579,0.7838005787479885,1.981190384493039,1.7030031163978605
802,5.200117441610526,6.900735367496582,6.511751655654045,6.069947925382966,6.046811937829208,5.357975905977291,5.186734989572601,5.016148179921282,5.122844132071197,5.016148179921282,5.216203090202372,5.288429795369757,4.845561370269962,5.416258000483463,5.454015458668317,-0.8051556428938017,0.9442426423864324,0.7815506454435691
803,5.370882810505526,7.3180533763530615,6.860458817205312,6.497626305033524,6.474066346433278,5.838702492254043,5.684053601064543,5.3077933328492115,5.343272874640343,5.3077933328492115,5.374317473707585,5.4024370229228795,4.931533064633881,5.440841614565958,5.461601171205415,-1.7869347121332355,0.315936351872892,0.28098228596211056
804,5.543172884143374,7.768489282897853,7.267842516520177,7.016041853168669,6.986916881441404,6.3756067892713935,6.245827333318685,5.605978665483457,5.564620617757474,5.605978665483457,5.5284323259972386,5.518661188584403,4.9661299976482285,5.450885986511021,5.47270175941133,-2.9265360812760157,-0.35468099237449136,-0.21020896738739736
805,5.704996072958234,8.11588405120035,7.676390142658198,7.489967844488188,7.454645005206853,6.870584389363004,6.755920419369975,5.887156158282252,5.772936527553674,5.887156158282253,5.672994350666167,5.627349839134873,5.0183918971945305,5.458832543050081,5.4817631507160725,-3.9299753853922605,-0.9687905800459117,-0.6585815365037039
806,5.865871202022878,9.051479411153045,8.425952740894406,8.47102710742847,8.429423702323026,7.759539046924438,7.633818426995935,6.207019500434833,5.991973723203911,6.207019500434831,5.8038086681268535,5.72175403495884,4.780220573873731,5.400597835818875,5.4515343467137685,-5.261720413095651,-1.48695280578158,-0.9965107368606793
807,5.992955429182949,9.275954364680821,8.689270295841744,8.715012077109328,8.688037743582672,8.055508170071295,7.946966087395771,6.425549113634688,6.154102937661003,6.425549113634687,5.916587533684029,5.808786848065174,4.904132139873604,5.40762595373337,5.463470758469346,-5.698018799533071,-1.9061655685552528,-1.2932796230307204
808,6.084502223672336,9.177304294551488,8.666838800425714,8.614611452202176,8.590685167569047,8.019918942022434,7.906180181225172,6.545136235885654,6.258935309544892,6.5451362358856535,6.008509498996725,5.885150125532272,5.184092290546138,5.471882762107796,5.511364941519653,-5.555743513913109,-2.190495408375162,-1.525780720590107
809,6.160281670149441,9.34476515112311,8.896697536484192,8.853184059847989,8.821316544114337,8.230964614530563,8.094292733833756,6.663115950381838,6.350864355588108,6.663115950381837,6.0776442101435935,5.942472886790966,5.231939166929918,5.492172469905349,5.534081417993824,-5.6763667865725935,-2.3221116910165915,-1.6197717823568756
810,6.1595892573315805,8.821655872133501,8.550005957067267,8.371633625334752,8.352940557984988,7.777484528800274,7.609821440258262,6.587720140731475,6.324809856576182,6.5877201407314745,6.0947633579403,5.97076571533775,5.565618841204688,5.6018065751491255,5.61672157409932,-4.352681582118236,-2.0992869397865124,-1.5077188665534982
811,5.608201915083037,5.430662343692614,5.141012499278244,4.422808208438614,4.402975364575164,3.638098063545625,3.38419270035865,5.2873496981449115,5.505010595039936,5.2873496981449115,5.695463879823084,5.726134852275152,7.190506695931172,6.103578061501256,5.947259109510366,6.140699815799237,1.3168155245054898,0.7134764432216952
812,5.464522914241909,5.367549683077239,5.109024226655781,4.405024927616251,4.391558476961572,3.6757860689012434,3.459474961527836,4.996816904768487,5.293194407115276,4.996816904768487,5.552524721668717,5.660326922386635,6.534158848009137,6.108232538568947,6.027459437657994,5.549168609136738,2.0058753922333783,1.3251965433550434
813,5.318040531297681,5.0950162746506,4.878920188509117,4.183762221458547,4.17132551391531,3.551642397210709,3.3859122347141497,4.768048355941339,5.109960977513176,4.768048355941338,5.409134521388534,5.55584573562283,6.150184477168528,6.050220686835729,6.001730493732484,5.958497020574707,2.7637726473403395,1.9222440987629255
814,5.233413281109334,4.973318700792302,4.800895529851082,4.105376060418974,4.0987227087712395,3.487708526009402,3.360255300318869,4.647468874342514,5.007544663707936,4.647468874342514,5.322610979402681,5.49154884385379,5.934682448366159,5.997753084462849,5.975553023999644,5.886723009013208,3.087579749324719,2.213462164493019
815,5.335956132658669,4.491066081440565,4.089557900239995,3.8135232773183425,3.801771673289934,2.214782590027638,1.951012176389256,4.649436046028015,5.090547501567123,4.649436046028015,5.476520025163842,5.616423139620438,7.347859915666774,6.303604004299671,6.142298777673752,5.151597320149953,1.57899715400364,1.0039562569131417
816,5.224770214982528,4.650281007918419,4.41959183052696,3.9370050631940483,3.930237070895063,2.955644306197428,2.8709403042112087,4.548190207325502,4.979183529469746,4.548190207325502,5.35630268634596,5.505440712711422,6.225440110439795,6.164415165366418,6.031697895953097,5.579615388187285,2.688303522901719,1.7506709479054
817,5.108782309135331,4.6381875979141,4.469819189477865,3.87646157923208,3.871609707923344,3.1298906934223263,3.111124953370571,4.428423603206185,4.849298606566766,4.428423603206184,5.217564234507272,5.405335112070833,5.7457222530418,6.006704865808358,5.9613716175749,6.012613183746878,3.6019146942747944,2.537945684568568
818,5.036600944356262,4.5443017491861655,4.3848244340880385,3.7927033882968115,3.7880200538318594,3.0639875385704984,3.053975420479694,4.336496544769166,4.76412012387038,4.336496544769166,5.138290755583942,5.348007596340127,5.619017669058639,5.940084966398718,5.931895068809874,6.172774812235615,3.8590359374047214,2.81025069683584
819,4.914948720430449,4.470376043014305,4.338398124352323,3.7012884184426316,3.6974900807303577,3.0809644051753575,3.077502946353195,4.216305714314869,4.637032656395004,4.216305714314869,5.00516873071512,5.2325670793281,5.355108482276543,5.79403174711537,5.828101502261197,6.616418153979399,4.583276164717952,3.460041438314105
820,4.852499497421644,4.3740590662598855,4.241926295014888,3.621478113137224,3.6175932406372033,2.987656691441183,2.984195426758441,4.136153629939727,4.5646177024968555,4.136153629939726,4.939523765984342,5.1815072630499746,5.288111833121013,5.742893902028957,5.798396823603094,6.6890511224716604,4.6649122298265855,3.582079450507203
821,4.736258376298896,4.292403467452372,4.174915201464217,3.4859713201428266,3.482601142640215,2.9150158330427836,2.9076378111844843,4.010897457669644,4.441668837072991,4.0108974576696435,4.818593794050917,5.0729321354142165,5.114157104154804,5.626290130432192,5.704195433755442,7.198566745943425,5.270070383175912,4.118877185303478
822,4.676209238178055,4.199406177702606,4.080991435280704,3.433144019443551,3.42848910658521,2.854295426181057,2.81358954036328,3.933547148112522,4.372646213829832,3.933547148112522,4.756857896332475,5.023138408861739,5.0535047558617645,5.580168644552428,5.673630603893646,7.2385939812013165,5.321283757070253,4.2043099267295325
823,4.287429125785716,4.05808679075896,3.9758482111260873,2.874982650996635,2.872027059244002,2.480215745973142,2.384920938867486,3.4887263676181357,3.9532045379037366,3.4887263676181357,4.359622936903637,4.669400083365122,4.592531796368785,5.230519506189138,5.385595628826507,10.275015714532183,8.1069323470071,6.666863826374657
824,3.782313555070072,2.799880021659895,2.738243701575761,2.207016005261721,2.203987994076022,1.9105295765025343,1.8342851787551868,2.9229251803739844,3.4088611468075105,2.922925180373984,3.8340551174368462,4.209116307370142,4.011565181992782,4.745185054499708,5.009371467932773,13.412080920038928,11.22515103834677,9.859170115175582
825,4.22289376847794,3.762587924263614,3.622143177195987,3.0185263816288934,3.0121623891723277,2.5416768825408784,2.420928385671335,3.4279441907915253,3.8702155228009456,3.427944190791526,4.257202938309188,4.625954620680219,4.434959995911716,5.08646168582685,5.381693718559492,7.556897343682997,6.222964122786703,5.671254365863343
826,4.470325750861903,4.328483408108065,4.077512721738145,3.483894776444879,3.471954275368397,2.860511190855802,2.7098806824275163,3.7519260750090826,4.172091437159747,3.7519260750090826,4.539736129041578,4.8111649665215115,4.793971467590649,5.327546183074073,5.4502384958832755,5.505931258948139,4.162609453955826,3.3767194280875077
827,4.702016191740897,5.099805709715485,4.6773315761673935,4.014405034832649,3.9987336786028393,3.225045390072797,3.0329550714943943,4.056335425117768,4.449763717248441,4.056335425117767,4.7940134728627815,4.9903047340179905,5.079715778741143,5.5316915206077955,5.53084575078754,3.851226355659694,2.7760598778435406,2.0341858261470023
828,4.848398293694998,5.528744346666908,5.091452758178899,4.444113164357941,4.425242410118062,3.6821943952245864,3.521936351646027,4.298440815473268,4.639298994206338,4.298440815473267,4.937549900597774,5.087368921682039,5.0749452793005085,5.57665898572228,5.535438849157738,2.830177150245595,2.3294031309473184,1.633110084394907
