Time Step,HP1,HP2,HP3,HP4,HP5,HP6
27,0.002127822432642961,0.0,0.0004564650129980113,0.0,-0.0001493277131557545,0.0
28,0.002124460715948512,0.0,0.0004482607103201749,0.0,-0.00014951976428401572,0.0
29,0.0021135676033148944,0.0,0.00044394993481389005,0.0,-0.0001625639523571776,0.0
30,0.0021140313882499003,0.0,0.0004549275838060448,0.0,-0.000152580625430977,0.0
31,0.0017911079317459813,0.0,-7.546301029820549e-05,0.0,-0.0005591150889985031,0.0
32,0.001776587076724612,0.0,0.00010122177374107238,0.0,-0.0005222022787711037,0.0
33,0.001882202420964449,0.0,0.00022534963676133942,0.0,-0.0004003027881883467,0.0
34,0.0019586664286047038,0.0,0.0002865441773153855,0.0,-0.00030611963807912013,0.0
35,0.0020284170655490196,0.0,0.00040444579335466605,0.0,-0.0001651782101821462,0.0
36,0.002071773988285416,0.0,0.0004633294811115232,0.0,-0.00010047948084421373,0.0
37,0.002108530438832322,0.0,0.0005322705216539953,0.0,-2.7799991524265588e-05,0.0
38,0.0021397851423887526,0.0,0.0006447241247210631,0.0,9.597778291305916e-05,0.0
39,0.0021745017317951207,0.0,0.0007437384492062836,0.0,0.0002719295252655994,0.0
40,0.0022040461843861633,0.0,0.0008562951968128377,0.0,0.00040252245545661426,0.0
41,0.002222263115273632,0.0,0.0009054383413812273,0.0,0.0004229572458017614,0.0
42,0.0022277256664998565,0.0,0.0008786061044402183,0.0,0.0003753494571482397,0.0
43,0.0022362993443330328,0.0,0.0009210876281904564,0.0,0.00040324385168483785,0.0
44,0.0022057541667504996,0.0,0.0006045642597615622,0.0,-2.64054849038217e-06,0.0
45,0.0021986171693192617,0.0,0.0006315792348139597,0.0,2.6929603878442774e-05,0.0
46,0.00218382455802273,0.0,0.0005757897993306906,0.0,-3.841197082811291e-05,0.0
47,0.002179941682356777,0.0,0.0005778074208205963,0.0,-3.8514956217273674e-05,0.0
48,0.002204871155605635,0.0,0.0005237469924011886,0.0,8.250474170628109e-05,0.0
49,0.002205390369030775,0.0,0.0005292055700479939,0.0,4.069487301428139e-05,0.0
50,0.002201766899998757,0.0,0.0005280533811630841,0.0,1.474590840886184e-05,0.0
51,0.002195901187543489,0.0,0.0005283132334062744,0.0,-4.002012942909351e-06,0.0
52,0.002190868488903137,0.0,0.0005197415270664502,0.0,-1.5837154393539177e-05,0.0
53,0.0021828549297460923,0.0,0.0005155438685345578,0.0,-3.5031753752297595e-05,0.0
54,0.0021813213556574227,0.0,0.0005236640430856513,0.0,-2.927785520836102e-05,0.0
55,0.0019988242752762395,0.0,0.00013846441067501432,0.0,-0.0003353261989362509,0.0
56,0.002016719154136012,0.0,0.000401467652579233,0.0,-0.00024035361745915217,0.0
57,0.0020851501104871173,0.0,0.000563269926287863,0.0,-8.811733752703537e-05,0.0
58,0.0021314269506186325,0.0,0.000668870790226655,0.0,8.528606436723242e-05,0.0
59,0.0021712582074459646,0.0,0.0007791568251928934,0.0,0.00024841502958632025,0.0
60,0.0022018791105912175,0.0,0.0008566310852543603,0.0,0.0003552028315860784,0.0
61,0.0022287508629282972,0.0,0.000927774162882663,0.0,0.0004386751863199325,0.0
62,0.002256115361489659,0.0,0.001018471997769223,0.0,0.0005342924819024565,0.0
63,0.0022811017906573037,0.0,0.001069394855308395,0.0,0.0006122892870247657,0.0
64,0.0023009168628874204,0.0,0.001113311675764321,0.0,0.0006495033815696047,0.0
65,0.0023182490079665195,0.0,0.001149601656460106,0.0,0.0006821374629145359,0.0
66,0.002336916088927412,0.0,0.0012041408899741203,0.0,0.000738715983636608,0.0
67,0.0023477888396050686,0.0,0.0012451197012817827,0.0,0.0007782349093988102,0.0
68,0.0022747884765727854,0.0,0.0006608460926281468,0.0,7.375510693281612e-05,0.0
69,0.002256391021152932,0.0,0.0006818558217848059,0.0,0.00010015696807291481,0.0
70,0.002237437054224076,0.0,0.000617689577020647,0.0,2.4674928153822382e-05,0.0
71,0.0022293616387755884,0.0,0.0006165849158520803,0.0,1.968373954283132e-05,0.0
72,0.0022425373328905547,0.0,0.000551541081224896,0.0,0.00011892543567010674,0.0
73,0.002241162372309885,0.0,0.0005415302331967249,0.0,9.312185992605879e-05,0.0
74,0.0022357818335651813,0.0,0.0005388347301442152,0.0,6.248073886028216e-05,0.0
75,0.002231729794313594,0.0,0.0005348938453843801,0.0,5.439664723567083e-05,0.0
76,0.002224536296244463,0.0,0.000533714568592172,0.0,3.0265950263091003e-05,0.0
77,0.0022180695249384187,0.0,0.000525056101238212,0.0,1.7565821062748375e-05,0.0
78,0.002212820309507418,0.0,0.0005420811635076267,0.0,1.3365535202735095e-05,0.0
79,0.0020895106410227914,0.0,0.00023674937792897172,0.0,-0.00022811451100998364,0.0
80,0.0021051268175070266,0.0,0.0005566214541170107,0.0,-0.0001108760793119062,0.0
81,0.0021630436873686354,0.0,0.0007697964691023482,0.0,0.00015643473365996958,0.0
82,0.002207604039904636,0.0,0.0008895643310838227,0.0,0.00034479243612651816,0.0
83,0.002238743860025552,0.0,0.0009640877762831475,0.0,0.00044143780359385035,0.0
84,0.0022656641939994672,0.0,0.0010186093501212447,0.0,0.0005162162411826354,0.0
85,0.002293860521548072,0.0,0.0010860276236173588,0.0,0.0006059852313751481,0.0
86,0.0023196030431052858,0.0,0.0011567390921696766,0.0,0.000681374604451895,0.0
87,0.0023418097142277683,0.0,0.0011927397825918875,0.0,0.0007387296774952485,0.0
88,0.002360960097137995,0.0,0.0012341940397888709,0.0,0.0007783471456030819,0.0
89,0.0023776037052150928,0.0,0.001267302016177101,0.0,0.0008107650564963867,0.0
90,0.002394572976576803,0.0,0.0013145312003754784,0.0,0.0008600800235453738,0.0
91,0.002402931522159088,0.0,0.0013524257586472958,0.0,0.0008972878833656596,0.0
92,0.002311453569643911,0.0,0.0006903990150028026,0.0,0.00010835014316984415,0.0
93,0.002287211501187515,0.0,0.0007058130527692627,0.0,0.00012757715450077266,0.0
94,0.0022653900205128075,0.0,0.0006382969997489798,0.0,5.164605303863579e-05,0.0
95,0.002255815010840949,0.0,0.000635615342625258,0.0,4.51374901965794e-05,0.0
96,0.002265633353882123,0.0,0.0005672909261011424,0.0,0.00013448742852023002,0.0
97,0.0022650804106844344,0.0,0.0005517186285701466,0.0,0.00011862551018306791,0.0
98,0.0022615535922258347,0.0,0.0005436740161635276,0.0,9.568573033359479e-05,0.0
99,0.0022566549266093065,0.0,0.0005460976162300929,0.0,8.086303351129891e-05,0.0
100,0.002252121610227199,0.0,0.0005408228397530655,0.0,7.032394636237384e-05,0.0
101,0.002246633784382129,0.0,0.0005369951266011082,0.0,5.6766687388478255e-05,0.0
102,0.0022445503906336904,0.0,0.000549227539379025,0.0,6.494944396000409e-05,0.0
103,0.0021503957158053493,0.0,0.00029342970618448166,0.0,-0.00015819075263757575,0.0
104,0.0021764424624548793,0.0,0.0007166815596144327,0.0,4.251200163778136e-05,0.0
105,0.0022286579364740417,0.0,0.0009276653826247436,0.0,0.0003444470169924247,0.0
106,0.0022710277887704865,0.0,0.0010430256804508686,0.0,0.0005303336330121228,0.0
107,0.0023010250130930648,0.0,0.0011112352287448184,0.0,0.0006210199116056928,0.0
108,0.002327696098899438,0.0,0.0011643087564157674,0.0,0.0006965689913590682,0.0
109,0.0023551265891160688,0.0,0.0012302202482873752,0.0,0.0007823889276965129,0.0
110,0.0023808264635728675,0.0,0.0013035096652912503,0.0,0.0008618962360139697,0.0
111,0.002401964965660814,0.0,0.0013262791331561526,0.0,0.0009026228039961232,0.0
112,0.002417531646327922,0.0,0.0013540238406951504,0.0,0.0009202304813368133,0.0
113,0.002431387276883525,0.0,0.0013763531303987366,0.0,0.000938000987891246,0.0
114,0.0024466817835119394,0.0,0.0014212714839049335,0.0,0.0009857012480513606,0.0
115,0.0024527442821459357,0.0,0.001457602821066175,0.0,0.0010223121578873332,0.0
116,0.0023498731412711278,0.0,0.0007252340785685459,0.0,0.00015031065575136517,0.0
117,0.0023217017586755154,0.0,0.0007459304096448535,0.0,0.00017878176748059842,0.0
118,0.0022982681612594277,0.0,0.0006685120861587063,0.0,8.808242517936184e-05,0.0
119,0.002286622540573386,0.0,0.0006655754959253983,0.0,8.025091500022264e-05,0.0
120,0.0022915141263533884,0.0,0.0005958656386976164,0.0,0.0001628209845604754,0.0
121,0.0022885403995703117,0.0,0.000578679753183321,0.0,0.00014578481411092466,0.0
122,0.002283618757091579,0.0,0.0005638023193113755,0.0,0.00012365727374783213,0.0
123,0.002277217366627502,0.0,0.0005643605098710207,0.0,0.00010554254339608369,0.0
124,0.0022705961863312093,0.0,0.0005601970944542199,0.0,8.874855184748637e-05,0.0
125,0.0022646051133922416,0.0,0.0005533381963002636,0.0,7.808710129950482e-05,0.0
126,0.0022604704352625743,0.0,0.0005664745302477562,0.0,7.857381309778037e-05,0.0
127,0.0021843455210569726,0.0,0.00034118713255174504,0.0,-0.00011053049528518381,0.0
128,0.002209486883804841,0.0,0.0008010498875271493,0.0,0.00014371602694036303,0.0
129,0.0022595012174190785,0.0,0.0009913774603907731,0.0,0.00041466263863832765,0.0
130,0.0023004484188638577,0.0,0.0011027847038141522,0.0,0.0005960678500628793,0.0
131,0.0023285590782834544,0.0,0.0011631052231932178,0.0,0.0006758108995649804,0.0
132,0.0023509450323486664,0.0,0.001196884263628102,0.0,0.00072370900095068,0.0
133,0.0023741658994568034,0.0,0.0012471954231944233,0.0,0.0007909461081831509,0.0
134,0.002397569751436887,0.0,0.001314506505490014,0.0,0.0008642110866862302,0.0
135,0.0024173265632641532,0.0,0.0013429064889018249,0.0,0.0009117546826379113,0.0
136,0.00243401069510264,0.0,0.0013750327478817802,0.0,0.0009391962122661964,0.0
137,0.0024485114135496333,0.0,0.0014013739562925198,0.0,0.0009634548061564722,0.0
138,0.0024639563577887056,0.0,0.0014473791192920204,0.0,0.0010125041481942498,0.0
139,0.0024702140301164207,0.0,0.0014879283279115795,0.0,0.001054789087893784,0.0
140,0.0023646392761428455,0.0,0.000742314528538595,0.0,0.00016741839639996896,0.0
141,0.002336063817658874,0.0,0.0007670510668261589,0.0,0.00020357729046790811,0.0
142,0.0023124666250973038,0.0,0.0006817274109366415,0.0,0.00010154645063846003,0.0
143,0.002299029566091228,0.0,0.0006780727913371096,0.0,9.199755104393598e-05,0.0
144,0.0023008288085892958,0.0,0.000604475530705574,0.0,0.0001715413452770913,0.0
145,0.0022941651683281517,0.0,0.0005880247353631188,0.0,0.00014987549506253724,0.0
146,0.0022836200617235786,0.0,0.0005822631665383276,0.0,0.0001130124326020293,0.0
147,0.002271814419330928,0.0,0.0005809077156732122,0.0,8.785529086494277e-05,0.0
148,0.0022583807267328336,0.0,0.0005762248086034253,0.0,6.0624587427097424e-05,0.0
149,0.0022430591570992376,0.0,0.0005698816062038687,0.0,3.191461499384011e-05,0.0
150,0.002230356108478839,0.0,0.0005596523572964917,0.0,1.586393614312967e-05,0.0
151,0.002212908459434712,0.0,0.0005505173084508261,0.0,-9.407862916351126e-06,0.0
152,0.0021480180858837743,0.0,0.0005781942772856194,0.0,-0.00010393872421293466,0.0
153,0.0020666275855209214,0.0,0.00032902602886869027,0.0,-0.00021921429405401727,0.0
154,0.002122803467350262,0.0,0.0005116469755797702,0.0,-6.94076553811433e-05,0.0
155,0.0021614160625666656,0.0,0.0006412500775580322,0.0,4.8375888258279346e-05,0.0
156,0.002190526701044872,0.0,0.0007511064916935362,0.0,0.00019340936579906646,0.0
157,0.002213127042050533,0.0,0.0008201251801334786,0.0,0.0002754902117295718,0.0
158,0.0022359361600021235,0.0,0.0008985826266198443,0.0,0.0003667658502567656,0.0
159,0.002257907038595546,0.0,0.0009680904446446432,0.0,0.00045411148381045924,0.0
160,0.0022724068562798225,0.0,0.000998575284608004,0.0,0.0004760725432237684,0.0
161,0.002237795128756772,0.0,0.0006705404967761984,0.0,0.0001066266415749045,0.0
162,0.0022239230355201225,0.0,0.0007031172568762296,0.0,0.00012132355041099923,0.0
163,0.002204043743378245,0.0,0.000631187765104747,0.0,1.4164418043124093e-05,0.0
164,0.002223550952061563,0.0,0.0005973049309510173,0.0,0.00014398383710235367,0.0
165,0.002213797689171176,0.0,0.0006018687800995262,0.0,6.904371132166484e-05,0.0
166,0.002195580753134226,0.0,0.000540460924326557,0.0,6.790448242754337e-07,0.0
167,0.00217483335625369,0.0,0.0005265346972335987,0.0,-4.4010103950038824e-05,0.0
168,0.0021618329467765545,0.0,0.0005039360303525474,0.0,-5.725010537870512e-05,0.0
169,0.002141435155262402,0.0,0.0004915352058967148,0.0,-9.35936365041879e-05,0.0
170,0.002132574176467594,0.0,0.0004723898489829017,0.0,-0.00010025115112462864,0.0
171,0.002110791834895233,0.0,0.00045940136446382654,0.0,-0.00013338923160454179,0.0
172,0.0021034730297937237,0.0,0.00044240680346467815,0.0,-0.0001348002832699249,0.0
173,0.0020793067395553327,0.0,0.0004274494993025122,0.0,-0.00017002965311217343,0.0
174,0.0020707560713969266,0.0,0.0004104163037954283,0.0,-0.00017270764628159185,0.0
175,0.002042595078250725,0.0,0.0003930019476685177,0.0,-0.00020925476931463129,0.0
176,0.0020422468546192588,0.0,0.00041651808703570324,0.0,-0.00017788538086811788,0.0
177,0.0020244101098300035,0.0,0.00041751268882942404,0.0,-0.00020143415800720163,0.0
178,0.002044989086232258,0.0,0.0004305692009858459,0.0,-0.00015568877769811312,0.0
179,0.0020577396164540352,0.0,0.00044047281183434836,0.0,-0.00014186254300788505,0.0
180,0.002074282281703356,0.0,0.00044782142228609394,0.0,-0.00011614456997883734,0.0
181,0.0020740108730628436,0.0,0.0004621424080490401,0.0,-0.0001328105407785963,0.0
182,0.0020863562556763257,0.0,0.00047560242219354726,0.0,-0.00011084194668958814,0.0
183,0.002093843327595407,0.0,0.0004993244842843375,0.0,-0.00010499888793669154,0.0
184,0.0021130950092332007,0.0,0.0005239347693859708,0.0,-5.990309194340833e-05,0.0
185,0.002111389132213176,0.0,0.0005178028876065042,0.0,-7.983606218911758e-05,0.0
186,0.0020970141728847893,0.0,0.00048023571631399323,0.0,-0.00011354797820542701,0.0
187,0.002056454802873141,0.0,0.0004267407567385634,0.0,-0.00019091520464573249,0.0
188,0.002043870190297022,0.0,0.0004035105862361247,0.0,-0.000198846959331823,0.0
189,0.002016623765471821,0.0,0.0003861297031491858,0.0,-0.00023607437445590006,0.0
190,0.002005958129403874,0.0,0.00035442210247805346,0.0,-0.0002471546063069559,0.0
191,0.0019780246276286423,0.0,0.0003367452426424663,0.0,-0.0002840371515627473,0.0
192,0.001972417212592078,0.0,0.0003204194042500675,0.0,-0.0002819829133987766,0.0
193,0.0019446812085375902,0.0,0.0003021319108223215,0.0,-0.0003182717616983155,0.0
194,0.0019444188641737812,0.0,0.00028921731266569144,0.0,-0.0003119746296216127,0.0
195,0.0019185516062273757,0.0,0.00027158820792606993,0.0,-0.00034576648140500566,0.0
196,0.0019185423665537336,0.0,0.00025996712580295676,0.0,-0.0003409338844204057,0.0
197,0.0018927928851023399,0.0,0.00024320642084610508,0.0,-0.00037427990302563754,0.0
198,0.0018990502280183028,0.0,0.00024579446663424505,0.0,-0.000359562034304094,0.0
199,0.0016204724957695161,0.0,-0.00017845076790472627,0.0,-0.0006980196477605408,0.0
200,0.0016001348162742357,0.0,-5.7610775609854e-05,0.0,-0.0006945377438118015,0.0
201,0.0017227996853090787,0.0,0.00010135286678571371,0.0,-0.0005175296347065827,0.0
202,0.0018125271189456417,0.0,0.00019571475668125947,0.0,-0.0003963623420558273,0.0
203,0.001884039912015989,0.0,0.0002816413142176232,0.0,-0.0002919036807228169,0.0
204,0.0019380086971431917,0.0,0.000358386803856269,0.0,-0.00021192774368305133,0.0
205,0.0019819338960924125,0.0,0.0004412419520457555,0.0,-0.00013880933485483238,0.0
206,0.0020166269111068667,0.0,0.0005335141236149858,0.0,-4.701483427105584e-05,0.0
207,0.00205097190133917,0.0,0.0006007350597567929,0.0,4.90825709540812e-05,0.0
208,0.0020774588023429667,0.0,0.0006590673823538746,0.0,0.0001111248689818448,0.0
209,0.002097940848405578,0.0,0.0007047317962925897,0.0,0.00015350123347055138,0.0
210,0.00211854302516153,0.0,0.0007595500129180101,0.0,0.00020520609712135402,0.0
211,0.0021340987218728246,0.0,0.0007922093985633677,0.0,0.00022998027669100438,0.0
212,0.0020877932281037435,0.0,0.0004705028576919585,0.0,-0.00013238563373094874,0.0
213,0.0020787545772616165,0.0,0.000475572003196879,0.0,-0.00012685674927297326,0.0
214,0.0020636950258733607,0.0,0.00043953717702379486,0.0,-0.00016235264524884995,0.0
215,0.0020602395561040206,0.0,0.00043528539730300277,0.0,-0.00016573738748823996,0.0
216,0.0020927777361882836,0.0,0.0003997082307081089,0.0,-7.405546932695139e-05,0.0
217,0.0020881396965614957,0.0,0.0004112577851382612,0.0,-0.00011486638380543148,0.0
218,0.0020798225457662506,0.0,0.0004089560442523915,0.0,-0.00013991719229666853,0.0
219,0.002073953514879639,0.0,0.0004014390501152745,0.0,-0.0001506233040588005,0.0
220,0.0020659131910877515,0.0,0.0003955675876600877,0.0,-0.00016602890808704418,0.0
221,0.0020615803132875755,0.0,0.00038799150281171963,0.0,-0.00017166098725540158,0.0
222,0.002059044119829077,0.0,0.0003986249022585389,0.0,-0.00017359793205600068,0.0
223,0.0018904210369922922,0.0,6.056305845543176e-05,0.0,-0.00042539135915500484,0.0
224,0.0019040621112175328,0.0,0.0002940886315322958,0.0,-0.000346659128653773,0.0
225,0.001985693898396702,0.0,0.000465618517439029,0.0,-0.0001838554759929081,0.0
226,0.002041063679649147,0.0,0.0005793819540253784,0.0,-1.964033625627957e-05,0.0
227,0.0020794216144858343,0.0,0.0006646428585415254,0.0,9.440266708868057e-05,0.0
228,0.0021115807970384353,0.0,0.0007312799294898762,0.0,0.00018489376446377288,0.0
229,0.0021446129850309628,0.0,0.0008093487181964213,0.0,0.00028301247117626404,0.0
230,0.0021768404125554752,0.0,0.0008974550492863527,0.0,0.0003782045991743057,0.0
231,0.0022078419270294336,0.0,0.0009598366643404352,0.0,0.0004726446699883323,0.0
232,0.002224410100816321,0.0,0.0009774406193883767,0.0,0.00047141150646931454,0.0
233,0.0022463260974790247,0.0,0.0010315164280187662,0.0,0.0005332012999785685,0.0
234,0.0022737257856101827,0.0,0.0011166144853080478,0.0,0.0006352422982795682,0.0
235,0.00228487436511644,0.0,0.0011395929229260976,0.0,0.000644258738038651,0.0
236,0.002210188009131246,0.0,0.000575742859028807,0.0,-1.6385264129777566e-05,0.0
237,0.002197863565681427,0.0,0.0005915982459521732,0.0,6.337364048106145e-06,0.0
238,0.0021788274582878516,0.0,0.0005409912745954264,0.0,-5.386246105762611e-05,0.0
239,0.002175232540439042,0.0,0.0005420768622432855,0.0,-5.5043423448890164e-05,0.0
240,0.0021964548776117693,0.0,0.00047626662668824745,0.0,4.353312771572862e-05,0.0
241,0.0022008097396795795,0.0,0.0004666472368643463,0.0,3.32248510641471e-05,0.0
242,0.002202748907494183,0.0,0.00046086069848610923,0.0,1.8931249618932213e-05,0.0
243,0.002205726732254068,0.0,0.00046317941962285,0.0,1.7626221809970317e-05,0.0
244,0.002207122791316036,0.0,0.0004627801960409505,0.0,1.0493761992018294e-05,0.0
245,0.002204964633998705,0.0,0.000467379449416874,0.0,4.370083904194858e-06,0.0
246,0.0022001105675120624,0.0,0.0004891696718365424,0.0,4.57403984333157e-06,0.0
247,0.0020891142648990623,0.0,0.00023335402717167438,0.0,-0.00022446497922152327,0.0
248,0.002103304794308523,0.0,0.0005856721754526645,0.0,-9.038551253931124e-05,0.0
249,0.0021481856038109894,0.0,0.0007714283490225218,0.0,0.00016383047186965339,0.0
250,0.002182801992483529,0.0,0.0008579112984190937,0.0,0.0003097266604174772,0.0
251,0.002205317140185709,0.0,0.0009047116571671971,0.0,0.0003730365419741669,0.0
252,0.002222580666740424,0.0,0.0009302050354554302,0.0,0.0004096535481734221,0.0
253,0.0022369301562528855,0.0,0.0009520874285288501,0.0,0.0004356741661078916,0.0
254,0.002255647524038472,0.0,0.0010048634875928256,0.0,0.0004924390787724294,0.0
255,0.0022749032789922885,0.0,0.0010389280610023765,0.0,0.0005484104846746479,0.0
256,0.002289080979478584,0.0,0.0010664105184189354,0.0,0.0005715463106594518,0.0
257,0.0023017495954125123,0.0,0.0010918262225163313,0.0,0.0005962497396038095,0.0
258,0.002314000758707656,0.0,0.0011229974191592127,0.0,0.0006257301728338749,0.0
259,0.0023186077702037305,0.0,0.0011397395735925704,0.0,0.0006358577863875615,0.0
260,0.0022233864874041122,0.0,0.0006011229600347886,0.0,8.207564722893215e-06,0.0
261,0.0021932347380762807,0.0,0.0005873747656591213,0.0,-3.248542679630583e-06,0.0
262,0.002165563360543513,0.0,0.000539368595490984,0.0,-5.364087302356878e-05,0.0
263,0.0021500205046821224,0.0,0.0005233672618841466,0.0,-6.967971647857049e-05,0.0
264,0.0021680857397173934,0.0,0.00047862504145105656,0.0,1.1644865490008328e-05,0.0
265,0.002155407039584216,0.0,0.00048028520621407544,0.0,-3.7849981599774726e-05,0.0
266,0.0021373429589622,0.0,0.00047150290342327017,0.0,-7.723236805716818e-05,0.0
267,0.0021241384022869262,0.0,0.0004561756586748592,0.0,-9.416413684676741e-05,0.0
268,0.0021064957826445584,0.0,0.00044390591380515175,0.0,-0.00012185371890513367,0.0
269,0.002094865999275013,0.0,0.0004285194725538714,0.0,-0.00013321758341454664,0.0
270,0.002080667114371446,0.0,0.0004308953603026081,0.0,-0.00015022156789153813,0.0
271,0.0019529196010428579,0.0,0.00016264057134433103,0.0,-0.00034155357082173653,0.0
272,0.001972902508462801,0.0,0.0004225790388645951,0.0,-0.00023980610704736963,0.0
273,0.002046097315036614,0.0,0.0006169100847684208,0.0,-8.333939022178933e-06,0.0
274,0.002111599503721705,0.0,0.0007616458768704584,0.0,0.00021060233366662845,0.0
275,0.002162073595914771,0.0,0.0008770074676032378,0.0,0.0003666245364690071,0.0
276,0.0021984258368769874,0.0,0.0009424227697709257,0.0,0.0004460405202579118,0.0
277,0.0022331124711329406,0.0,0.0010141750401590174,0.0,0.0005317090189255018,0.0
278,0.0022650524418111667,0.0,0.001091499993767488,0.0,0.0006114062634335305,0.0
279,0.002291487340054496,0.0,0.0011304941565141685,0.0,0.0006721755380994054,0.0
280,0.0023108648181434633,0.0,0.0011603796351784166,0.0,0.0006952064348509609,0.0
281,0.0023246755277560828,0.0,0.0011743128150736959,0.0,0.0006987364508955654,0.0
282,0.0023419038689929308,0.0,0.001219790163985132,0.0,0.0007459300717377732,0.0
283,0.0023523108811892134,0.0,0.0012592092863666676,0.0,0.0007845168408006252,0.0
284,0.002257811934077543,0.0,0.0006240572912439837,0.0,4.1224216356399346e-05,0.0
285,0.0022325228177342343,0.0,0.0006232258859418444,0.0,4.154325806395487e-05,0.0
286,0.002210913156231493,0.0,0.000576251402802088,0.0,-1.1041356238520716e-05,0.0
287,0.0022024474637165033,0.0,0.0005717862649764838,0.0,-1.8144608651544307e-05,0.0
288,0.0022181348910810285,0.0,0.0005048555957726141,0.0,7.250798090345035e-05,0.0
289,0.002219420899449917,0.0,0.0004989764937948905,0.0,5.626782001158851e-05,0.0
290,0.0022173324667699706,0.0,0.000497452849867001,0.0,3.743225042236438e-05,0.0
291,0.0022129706475937858,0.0,0.0004948530437694069,0.0,2.1173737685756537e-05,0.0
292,0.0022096076334894663,0.0,0.0004859256311754977,0.0,1.2606822851920032e-05,0.0
293,0.0022050478609618876,0.0,0.0004833641953865033,0.0,-8.243588941062377e-07,0.0
294,0.002206134199600078,0.0,0.000496828312776125,0.0,1.4314947802012627e-05,0.0
295,0.00212136798906309,0.0,0.00027408684109561567,0.0,-0.0001793213796358259,0.0
296,0.0021501538859576585,0.0,0.000712025865578866,0.0,4.088744505460946e-05,0.0
297,0.0022041923889798485,0.0,0.0009169711156462865,0.0,0.00033325296274428493,0.0
298,0.002249155383777795,0.0,0.0010411213770175143,0.0,0.0005310322953206419,0.0
299,0.00228349323328152,0.0,0.0011256585992024729,0.0,0.0006454553898018998,0.0
300,0.0023141499803005687,0.0,0.0011911564232988119,0.0,0.0007374677882177846,0.0
301,0.0023431983906059056,0.0,0.0012585527534556627,0.0,0.0008239206044432538,0.0
302,0.002374454395944763,0.0,0.0013493018301661758,0.0,0.000924466114484064,0.0
303,0.0024088978346692427,0.0,0.0013626689037515177,0.0,0.0009729886395451663,0.0
304,0.0024407789170354964,0.0,0.0014202922821874085,0.0,0.0010425372878446935,0.0
305,0.0024539928517215478,0.0,0.0014596164989860065,0.0,0.0010551099640998885,0.0
306,0.002468000979683412,0.0,0.0014875508176983628,0.0,0.0010877321786793345,0.0
307,0.0024739421014537207,0.0,0.0015342822620744861,0.0,0.0011394972004251632,0.0
308,0.0023622945708296323,0.0,0.0007289783869903602,0.0,0.00019156923629185733,0.0
309,0.0023299493411156674,0.0,0.0007582867584382427,0.0,0.00021457250740042496,0.0
310,0.002302345917300722,0.0,0.0006615640858285228,0.0,8.523433564589639e-05,0.0
311,0.002286169583790409,0.0,0.0006589412664708759,0.0,7.403077636735549e-05,0.0
312,0.0022861957228093796,0.0,0.0005841071807851856,0.0,0.00015098831240007273,0.0
313,0.0022802217174904284,0.0,0.0005730950001436629,0.0,0.00013919280584436412,0.0
314,0.002271509768377816,0.0,0.0005687743768067136,0.0,0.00011071094469903002,0.0
315,0.002261467662278145,0.0,0.0005652873510238005,0.0,8.945867032807088e-05,0.0
