HP1_Energy_Wh,HP2_Energy_Wh,HP3_Energy_Wh,HP4_Energy_Wh,HP5_Energy_Wh,HP6_Energy_Wh
29.534499662823098,1619.8765357773837,2140.6294423970853,10.710953936574043,4251.7247818102005,2239.004258331392
75.10900798540271,1548.9277275814684,1.7919105337643546,6.0527742430300675,4969.967871734243,1677.2732061312984
124.14136309972267,1555.1013136494141,102.83793990364296,5.88150025488319,5610.531815978872,518.5484512715428
174.41036546238468,1562.0502419338775,270.66261677543434,5.782335345854936,6298.537090703329,48.45537799293377
207.61471019418983,1565.5390017587376,499.84729358657705,5.963934243057025,6636.692220160102,15.531123480963851
263.4411407206911,1566.7577294184775,589.8955170558647,5.7933203268949764,6859.657483871295,2.781083975793687
316.8663695935965,1566.3760586318638,921.9129174414916,5.984925828774252,7001.902797350307,2.7859133772022746
232.60970696627354,1564.9321166412758,905.0265731723795,5.783879938012544,7015.105389461886,15.589979230708597
43296.9268670298,1617.0292058493703,1373.2429112084546,10.939595788882853,6912.056239590642,465.47324372271396
2195.9463367047724,1646.6279340317506,19862.421631780824,9.187492777072386,6273.910444407941,5251.814486733956
2.7213944831138757,4526.525095068079,6963.230268063141,39.33448292636437,6252.054438906031,5563.076906847188
69.61948957778735,6542.823573678162,2218.516321503577,112.95691717620541,6476.61535349659,5295.601853741186
299.0417470302914,8259.502775739918,725.5131579603067,130.53679977914766,5255.639334783678,4180.195797673376
599.7980598494722,11278.408534422788,339.0519251366026,134.02200281316914,4430.750343609414,3376.4168098327013
928.492448240508,12265.943316567416,231.30866192164075,186.06815753029008,3990.618595080675,2164.3501375427218
1301.883332791849,9089.018862557976,213.37822518854455,263.6394709954377,3629.7848930081386,1627.2099680359768
1693.6632839224717,11950.9495976388,58.23323090340462,236.9679236960025,3458.2970582345133,1273.0261117190323
2002.781825139703,10726.697022804592,99.86765690923674,102.46390751456148,3567.2140599634195,968.0224746645822
2298.136502465542,9617.220290492925,134.38418544634703,94.65416804638416,3583.2539722300016,1259.695668483619
2584.157924548728,6945.096252691667,136.2395937735055,157.95185637975803,3452.8928104160036,1706.4091805957346
2271.106843428451,2945.774443755306,171.37498345880525,62.71845064989547,3001.2290605867306,2965.6789734138165
3.350655148427526,2095.366962963608,677.7849186244238,44.91112163648249,2855.7276186332538,4198.8171849183245
1.4327754291063606,2231.8639516267112,758.9477832831403,26.733797732886334,3042.367469812069,3973.6226355969857
17.9353652144212,2241.2219279468445,1108.6647083182309,33.04008503717777,3207.5436888464324,3340.2994416302827
25.530708093179854,1614.5814367577348,1227.7662473768964,10.573314870480234,3516.1952813999997,2230.3547344329345
67.80549105169375,1549.0147307018417,0.0,6.137010258859148,4204.580034377731,1674.0111941891848
116.09379881706928,1561.266950810963,6.002353966187052,5.686618592772514,4897.48123343919,517.0852655326471
164.87203559476563,1568.6784902015543,57.372236070549015,5.993027626253536,5502.906297087843,48.28657461186959
