Time Step,HP1,HP2,HP3,HP4,HP5,HP6
63,1.1266296065793309,0.0,1.1445284771552175,0.0,1.1547271395669827,0.0
64,1.1265135884073703,0.0,1.1441988038462,0.0,1.1544534491907317,0.0
65,1.126410498287268,0.0,1.143919106682917,0.0,1.15420774385998,0.0
66,1.126297788081274,0.0,1.1434863729682838,0.0,1.1537691396075256,0.0
67,1.126231336413353,0.0,1.1431514469360722,0.0,1.1534532894450076,0.0
68,1.1266661589359366,0.0,1.1471332216147574,0.0,1.1579126290113855,0.0
69,1.1267715386176074,0.0,1.1470196271610864,0.0,1.1577902621884597,0.0
70,1.1268783360746175,0.0,1.1473596353332078,0.0,1.1581308431715553,0.0
71,1.1269232918860328,0.0,1.1473653085263622,0.0,1.1581523596699141,0.0
72,1.1268497748406674,0.0,1.147688596872792,0.0,1.1577011550220622,0.0
73,1.1268574873372912,0.0,1.1477364755382815,0.0,1.1578232089863203,0.0
74,1.1268875772497147,0.0,1.1477492816371802,0.0,1.1579638212899654,0.0
75,1.1269101421610885,0.0,1.1477679390523867,0.0,1.158000136593534,0.0
76,1.1269499989256961,0.0,1.1477735070325672,0.0,1.1581065929395318,0.0
77,1.1269856082960037,0.0,1.1478141752188429,0.0,1.1581614521563623,0.0
78,1.1270143594278201,0.0,1.1477338536452348,0.0,1.1581794181583203,0.0
79,1.127650122792359,0.0,1.1489542881053711,0.0,1.1590639903709086,0.0
80,1.127573812883571,0.0,1.1476641074111018,0.0,1.158670945770701,0.0
81,1.127280149665601,0.0,1.1465202007287338,0.0,1.15751779455389,0.0
82,1.1270427936309577,0.0,1.1457778313734366,0.0,1.1564906672082436,0.0
83,1.1268710304391378,0.0,1.145279706957673,0.0,1.1558947928888013,0.0
84,1.1267186338864688,0.0,1.1448976883118653,0.0,1.155401693767881,0.0
85,1.1265551286898772,0.0,1.1444047533734343,0.0,1.1547728167766123,0.0
86,1.1264023813474313,0.0,1.1438633215426683,0.0,1.154213548282322,0.0
87,1.1262679525555466,0.0,1.143578062973243,0.0,1.1537690315134894,0.0
88,1.126150045093278,0.0,1.1432415648988068,0.0,1.1534523812907957,0.0
89,1.1260460823015732,0.0,1.1429666448663205,0.0,1.1531874368206263,0.0
90,1.1259386593184502,0.0,1.1425649803473288,0.0,1.152774319783855,0.0
91,1.1258852167736264,0.0,1.142234638613141,0.0,1.152454577025777,0.0
92,1.1264510959784568,0.0,1.146972805019452,0.0,1.1577515800148743,0.0
93,1.126594043278739,0.0,1.1468874030781744,0.0,1.1576594861252205,0.0
94,1.126720204252274,0.0,1.147252683500793,0.0,1.1580124182902516,0.0
95,1.1267748106528708,0.0,1.1472667213881664,0.0,1.1580413290586213,0.0
96,1.1267188105461818,0.0,1.1476122561144009,0.0,1.1576259356291398,0.0
97,1.1267219771326669,0.0,1.1476877431986527,0.0,1.1577025928280655,0.0
98,1.1267421384901906,0.0,1.1477262646772362,0.0,1.1578112305351251,0.0
99,1.126770038944537,0.0,1.1477146933705977,0.0,1.1578800281837809,0.0
100,1.1267957516491414,0.0,1.1477398398185097,0.0,1.157928275781698,0.0
101,1.126826740789722,0.0,1.1477580005754842,0.0,1.1579895237709756,0.0
102,1.1268384660473139,0.0,1.147699706319242,0.0,1.1579526662596913,0.0
103,1.1273457116721248,0.0,1.148762966621143,0.0,1.1588378403755277,0.0
104,1.1272098233088057,0.0,1.1468264716580618,0.0,1.158052931417413,0.0
105,1.1269271939497327,0.0,1.1455266283103183,0.0,1.1564927131598441,0.0
106,1.1266878375736953,0.0,1.1447217909298757,0.0,1.1553054643355896,0.0
107,1.1265129497961213,0.0,1.1442146084470641,0.0,1.1546635520447293,0.0
108,1.1263536753317578,0.0,1.1438038798486816,0.0,1.1540973893369844,0.0
109,1.1261861557721462,0.0,1.1432741938427702,0.0,1.1534196354182193,0.0
110,1.1260257915718856,0.0,1.1426597115673836,0.0,1.1527588730046037,0.0
111,1.1258914145670456,0.0,1.1424633369294164,0.0,1.1524081644074815,0.0
112,1.1257910290669437,0.0,1.1422205497236477,0.0,1.152253971631432,0.0
113,1.12570065852507,0.0,1.1420223562337866,0.0,1.1520967812176441,0.0
114,1.1255997886132438,0.0,1.1416161118805914,0.0,1.1516670373821591,0.0
115,1.1255594816960182,0.0,1.141280149256864,0.0,1.1513294835664625,0.0
116,1.1262185301409497,0.0,1.1467781089671414,0.0,1.1575482120127631,0.0
117,1.1263897822079902,0.0,1.1466595622201454,0.0,1.1574052092756226,0.0
118,1.1265292103504057,0.0,1.1470920292000237,0.0,1.157846657530183,0.0
119,1.126597479619565,0.0,1.1471078433814121,0.0,1.157882845633603,0.0
120,1.126568886629386,0.0,1.1474705857922185,0.0,1.157485875182313,0.0
121,1.12658628333643,0.0,1.1475562808641133,0.0,1.1575705707506707,0.0
122,1.1266149784703616,0.0,1.1476292726072594,0.0,1.1576784116468821,0.0
123,1.1266521199159392,0.0,1.1476265539920096,0.0,1.1577648732465702,0.0
124,1.12669032104,0.0,1.1476467939947814,0.0,1.1578435653186028,0.0
125,1.1267246978359908,0.0,1.1476799487988723,0.0,1.1578927901860687,0.0
126,1.1267483179657298,0.0,1.1476162437294435,0.0,1.1578905553747274,0.0
127,1.1271679215295147,0.0,1.1485892947297216,0.0,1.1586696856042278,0.0
128,1.127032545825043,0.0,1.1463333954248012,0.0,1.1575807569458516,0.0
129,1.126753842438751,0.0,1.1450903530337715,0.0,1.1560645541580128,0.0
130,1.1265163538260046,0.0,1.1442787060997646,0.0,1.1548442728250394,0.0
131,1.1263484623857465,0.0,1.1438133498919054,0.0,1.1542557932919,0.0
132,1.1262119358183402,0.0,1.143544807408261,0.0,1.1538870354008643,0.0
133,1.1260676697415992,0.0,1.1431342583233586,0.0,1.1533500369805056,0.0
134,1.1259195388255336,0.0,1.1425651932813066,0.0,1.1527391614300393,0.0
135,1.125792359470623,0.0,1.1423182971029144,0.0,1.1523283888296403,0.0
136,1.1256834397328896,0.0,1.142034145222474,0.0,1.152086152095644,0.0
137,1.1255876435601708,0.0,1.141797310976163,0.0,1.1518688769053778,0.0
138,1.125484453270898,0.0,1.141375357018045,0.0,1.1514205709523078,0.0
139,1.1254423051821918,0.0,1.1409946701552767,0.0,1.1510244357809964,0.0
140,1.1261271826807064,0.0,1.146680428068297,0.0,1.157462770436487,0.0
141,1.1263029719784523,0.0,1.1465363769652084,0.0,1.1572773660970492,0.0
142,1.1264450583700727,0.0,1.147020328150524,0.0,1.157783725703225,0.0
143,1.1265247232057067,0.0,1.1470402440018796,0.0,1.1578284514121202,0.0
144,1.1265141083120138,0.0,1.147427098493999,0.0,1.1574419602669874,0.0
145,1.1265533403937122,0.0,1.1475098665690082,0.0,1.1575503662606867,0.0
146,1.126614970879886,0.0,1.1475385345208282,0.0,1.1577294182582647,0.0
147,1.1266833088585533,0.0,1.1475452547475482,0.0,1.1578477113980348,0.0
148,1.126760223302508,0.0,1.1475684015672378,0.0,1.1579721883813043,0.0
149,1.126846845324139,0.0,1.1475995800945582,0.0,1.1580994122604003,0.0
150,1.1269177732809093,0.0,1.1476494357649731,0.0,1.158168742307024,0.0
151,1.1270138777482401,0.0,1.147693516250416,0.0,1.158275291754537,0.0
152,1.1273579470377395,0.0,1.14755868017585,0.0,1.1586455344957167,0.0
153,1.127759740535827,0.0,1.1486346013216364,0.0,1.1590365627682326,0.0
154,1.1274859630146756,0.0,1.1478764171310114,0.0,1.1585154685960368,0.0
155,1.1272886314615702,0.0,1.1472371831860855,0.0,1.1580269707029032,0.0
156,1.1271349314558747,0.0,1.1466295792873678,0.0,1.1573301627066968,0.0
157,1.1270126831748446,0.0,1.146216980103004,0.0,1.1568892039688388,0.0
158,1.1268867162169993,0.0,1.1457190287732717,0.0,1.156359290456635,0.0
159,1.1267629189287867,0.0,1.1452521668159479,0.0,1.1558131886686744,0.0
160,1.126679896093998,0.0,1.1450397891689787,0.0,1.1556698826524312,0.0
161,1.1268763351253188,0.0,1.1470810805870664,0.0,1.1577597450036514,0.0
162,1.12695338482912,0.0,1.1469024249311108,0.0,1.157689642578563,0.0
163,1.127062122906106,0.0,1.1472898200944903,0.0,1.1581760078673724,0.0
164,1.12695543824051,0.0,1.1474633419402043,0.0,1.1575794395208032,0.0
165,1.1270090165379094,0.0,1.1474403039296497,0.0,1.1579340988272662,0.0
166,1.127107815108718,0.0,1.1477415600783205,0.0,1.1582331468589833,0.0
167,1.1272183164763365,0.0,1.1478072569021938,0.0,1.1584160002134658,0.0
168,1.1272864602775272,0.0,1.1479118023310584,0.0,1.1584682565061757,0.0
169,1.127391675558985,0.0,1.147968085681322,0.0,1.1586071938513325,0.0
170,1.1274367338428772,0.0,1.1480534703860297,0.0,1.1586319291014688,0.0
171,1.1275458288497622,0.0,1.1481103531686712,0.0,1.158751753054969,0.0
172,1.1275819519991708,0.0,1.1481835066035178,0.0,1.1587567333988096,0.0
173,1.1276993264486093,0.0,1.1482466958402948,0.0,1.1588778493357275,0.0
174,1.1277401572317547,0.0,1.1483172927211664,0.0,1.1588868022866723,0.0
175,1.1278720458039688,0.0,1.1483879696801014,0.0,1.1590054011349191,0.0
176,1.127873651847862,0.0,1.148292169629507,0.0,1.1589040105778294,0.0
177,1.127955105883093,0.0,1.1482880568745657,0.0,1.1589805841636,0.0
178,1.1278609879758779,0.0,1.148233608545885,0.0,1.1588292953775792,0.0
179,1.1278016110293314,0.0,1.1481917399908264,0.0,1.1587815102278614,0.0
180,1.1277233633170674,0.0,1.1481603560186677,0.0,1.158690083291072,0.0
181,1.1277246581351945,0.0,1.148098419050206,0.0,1.1587497076719153,0.0
182,1.1276653889677881,0.0,1.1480392708745122,0.0,1.1586708213332313,0.0
183,1.1276290729332448,0.0,1.1479328224557024,0.0,1.1586494334131643,0.0
184,1.1275344057565901,0.0,1.1478194146163299,0.0,1.1584786220351013,0.0
185,1.1275428689713238,0.0,1.1478479545043725,0.0,1.1585553769691295,0.0
186,1.1276136082649555,0.0,1.1480187009234972,0.0,1.1586806686500764,0.0
187,1.1278076310054395,0.0,1.1482496622650313,0.0,1.1589467223210999,0.0
188,1.1278661596787012,0.0,1.1483455013152044,0.0,1.1589723069461049,0.0
189,1.1279901645579777,0.0,1.148415443739409,0.0,1.1590881845970278,0.0
190,1.1280376954823579,0.0,1.1485391471231075,0.0,1.1591213358479424,0.0
191,1.1281594843459568,0.0,1.1486059288564772,0.0,1.159227263277894,0.0
192,1.128183462239192,0.0,1.1486662187347372,0.0,1.1592215423276526,0.0
193,1.1282997522607123,0.0,1.1487321703539712,0.0,1.1593194991133964,0.0
194,1.128300833840986,0.0,1.1487777378741715,0.0,1.159302973020592,0.0
195,1.128405788330479,0.0,1.1488385937870402,0.0,1.159389333072743,0.0
196,1.1284058252220468,0.0,1.1488778601258582,0.0,1.1593773325307006,0.0
197,1.1285069778918377,0.0,1.1489333034294136,0.0,1.1594577619781854,0.0
198,1.1284827018555614,0.0,1.1489248340438296,0.0,1.159422948402795,0.0
199,1.1293738182024455,0.0,1.14986596238279,0.0,1.159949603948945,0.0
200,1.1294236763955032,0.0,1.1496895545863344,0.0,1.1599471018300613,0.0
201,1.129091581348478,0.0,1.149346295614075,0.0,1.1597400321587685,0.0
202,1.128801015473812,0.0,1.1490827740838463,0.0,1.1595079640711345,0.0
203,1.1285406075321163,0.0,1.1488040807311681,0.0,1.1592489760619868,0.0
204,1.1283271544284952,0.0,1.1485239542991488,0.0,1.1590138131021122,0.0
205,1.1281426748969174,0.0,1.1481884678476932,0.0,1.1587708291277832,0.0
206,1.1279901504556973,0.0,1.1477744527463474,0.0,1.1584279363173344,0.0
207,1.1278332282972923,0.0,1.147446036597446,0.0,1.158023830455064,0.0
208,1.1277081816045398,0.0,1.1471427373299676,0.0,1.1577384037090106,0.0
209,1.1276090792425493,0.0,1.1468934325558358,0.0,1.157532388247731,0.0
210,1.127507279567253,0.0,1.1465803819182085,0.0,1.1572688605363506,0.0
211,1.1274290094557395,0.0,1.1463867314050147,0.0,1.1571378555187306,0.0
212,1.1276584406690913,0.0,1.1480617867939908,0.0,1.158748204771624,0.0
213,1.1277019741514498,0.0,1.1480394055678846,0.0,1.1587285667598561,0.0
214,1.1277735992453546,0.0,1.148195716462136,0.0,1.158851985156497,0.0
215,1.1277898739428434,0.0,1.1482137314927656,0.0,1.158863424823422,0.0
216,1.1276342586899408,0.0,1.1483609314528087,0.0,1.15853332243983,0.0
217,1.1276567638198545,0.0,1.1483138391258745,0.0,1.1586854530966613,0.0
218,1.1276968517015968,0.0,1.148323277493956,0.0,1.1587747101558956,0.0
219,1.127724931728622,0.0,1.14835391666987,0.0,1.158811899427733,0.0
220,1.1277631205873155,0.0,1.1483776521542788,0.0,1.158864407418164,0.0
221,1.1277835662840732,0.0,1.1484080239036007,0.0,1.1588833074101088,0.0
222,1.127795490352536,0.0,1.1483653144186183,0.0,1.1588897707095998,0.0
223,1.1285161285643992,0.0,1.1494464260200425,0.0,1.1595702491873416,0.0
224,1.1284631165143826,0.0,1.1487606479973673,0.0,1.1593915369616483,0.0
225,1.1281264351856968,0.0,1.1480832305297948,0.0,1.1589236859090388,0.0
226,1.1278791042450778,0.0,1.1475528083726223,0.0,1.1583175250552555,0.0
227,1.1276987754141434,0.0,1.1471128568164641,0.0,1.1578172291393438,0.0
228,1.1275419188073614,0.0,1.146743700306359,0.0,1.1573739819289082,0.0
229,1.1273754205772648,0.0,1.1462829717585818,0.0,1.1568471074739564,0.0
230,1.1272077208559739,0.0,1.145726403235239,0.0,1.1562899438863765,0.0
231,1.1270414998544922,0.0,1.1453088687825717,0.0,1.1556924099258779,0.0
232,1.126950695823037,0.0,1.1451875213191778,0.0,1.1557004996517497,0.0
233,1.126828473805344,0.0,1.14480507596938,0.0,1.1552857954743427,0.0
234,1.1266722920290453,0.0,1.144173620533119,0.0,1.154559150403417,0.0
235,1.1266076692837361,0.0,1.1439969044330434,0.0,1.1544924399963896,0.0
236,1.127028725261866,0.0,1.1475707775396842,0.0,1.1583041469171436,0.0
237,1.1270955253344412,0.0,1.1474920023842636,0.0,1.1582092826655401,0.0
238,1.127197211033939,0.0,1.1477390389891082,0.0,1.158454969424664,0.0
239,1.1272162107139962,0.0,1.1477338741209524,0.0,1.1584596079323228,0.0
240,1.1271031122411646,0.0,1.1480363286660464,0.0,1.158048423030572,0.0
241,1.127079625766534,0.0,1.1480787240552452,0.0,1.1580936958987098,0.0
242,1.1270691370083001,0.0,1.1481040041095805,0.0,1.15815559277107,0.0
243,1.1270529936571723,0.0,1.1480938942528676,0.0,1.1581611931591598,0.0
244,1.127045410091503,0.0,1.1480956368234967,0.0,1.1581916509020316,0.0
245,1.12705712935743,0.0,1.1480755132543523,0.0,1.158217597903519,0.0
246,1.127083402904872,0.0,1.1479787347531232,0.0,1.1582167367280567,0.0
247,1.1276520438539228,0.0,1.1489652389893048,0.0,1.159052791595488,0.0
248,1.1275827792037245,0.0,1.1475215922975732,0.0,1.1585951953004725,0.0
249,1.1273570859102895,0.0,1.1465105676403147,0.0,1.1574808109593648,0.0
250,1.1271761298119325,0.0,1.145981002348353,0.0,1.1566953215158131,0.0
251,1.1270552167630477,0.0,1.1456788331462717,0.0,1.1563213558695882,0.0
252,1.1269607896833256,0.0,1.1455096261573499,0.0,1.156095915023844,0.0
253,1.1268811675651322,0.0,1.1453617945926091,0.0,1.1559316385548122,0.0
254,1.126775761752863,0.0,1.1449954032786915,0.0,1.1555615152534,0.0
255,1.126665496040432,0.0,1.1447515186850996,0.0,1.1551807908151137,0.0
256,1.1265831241585536,0.0,1.1445505299527547,0.0,1.1550188425321593,0.0
257,1.1265086697343558,0.0,1.1443612949934057,0.0,1.1548429667137199,0.0
258,1.1264359054705138,0.0,1.144124797282128,0.0,1.154629087651111,0.0
259,1.126408348533018,0.0,1.1439957681351027,0.0,1.154554609485898,0.0
260,1.1269563456485348,0.0,1.1474440758992261,0.0,1.158201359817867,0.0
261,1.1271204179924659,0.0,1.147513108942066,0.0,1.1582496174966805,0.0
262,1.1272669931477222,0.0,1.1477467481747385,0.0,1.158454098308552,0.0
263,1.1273476443998358,0.0,1.1478220638861072,0.0,1.1585165166519884,0.0
264,1.1272537907055025,0.0,1.1480258638392653,0.0,1.1581867525577112,0.0
265,1.1273198306559487,0.0,1.1480184806289908,0.0,1.1583913883699513,0.0
266,1.127412533259625,0.0,1.148057381578141,0.0,1.1585454638491508,0.0
267,1.1274792651726315,0.0,1.1481243493207978,0.0,1.158609322163086,0.0
268,1.127567065177061,0.0,1.1481771117259214,0.0,1.158710664797374,0.0
269,1.1276240907086437,0.0,1.14824221273537,0.0,1.158751146539014,0.0
270,1.1276927967384132,0.0,1.1482322374825538,0.0,1.1588105142864948,0.0
271,1.1282656123454966,0.0,1.149180206940126,0.0,1.1593788778930985,0.0
272,1.1281813932776446,0.0,1.1482670303601081,0.0,1.159099418227156,0.0
273,1.1278558594077048,0.0,1.1473636391945021,0.0,1.1582708289075438,0.0
274,1.127541826060547,0.0,1.1465681148480311,0.0,1.1572405868412354,0.0
275,1.127285206551743,0.0,1.1458590294458335,0.0,1.1563601430699775,0.0
276,1.1270924942858904,0.0,1.1454273816295129,0.0,1.155865249450637,0.0
277,1.1269024515665207,0.0,1.14492931363747,0.0,1.155296035918496,0.0
278,1.1267221372637557,0.0,1.1443637444217905,0.0,1.1547335496461646,0.0
279,1.12656904353023,0.0,1.144067194384364,0.0,1.1542833128549344,0.0
280,1.1264546024622701,0.0,1.1438347695035422,0.0,1.1541078530059805,0.0
281,1.126371892182064,0.0,1.143724882259983,0.0,1.1540807253367131,0.0
282,1.1262673773373502,0.0,1.1433594600534431,0.0,1.1537120645188945,0.0
283,1.1262035247302564,0.0,1.143034350895768,0.0,1.1534023625848877,0.0
284,1.1267634600066767,0.0,1.1473268137960628,0.0,1.1580586097012675,0.0
285,1.1269057324500518,0.0,1.1473311106715491,0.0,1.1580572037104049,0.0
286,1.1270247712139023,0.0,1.1475682704261772,0.0,1.1582820689173328,0.0
287,1.1270707687207342,0.0,1.1475902393247588,0.0,1.1583113842892785,0.0
288,1.1269852494024761,0.0,1.1479075980972087,0.0,1.1579183229619687,0.0
289,1.1269781842146318,0.0,1.1479344043343207,0.0,1.157991759987029,0.0
290,1.1269896536434312,0.0,1.1479413233131706,0.0,1.1580752816147968,0.0
291,1.127013537908746,0.0,1.147953102422953,0.0,1.158145949483801,0.0
292,1.1270318880126036,0.0,1.1479932931585068,0.0,1.1581826540140656,0.0
293,1.127056677848555,0.0,1.1480047510360036,0.0,1.158239460608436,0.0
294,1.1270507812511477,0.0,1.147944156027869,0.0,1.158175364924905,0.0
295,1.1274931553761993,0.0,1.1488300629845993,0.0,1.158908759401484,0.0
296,1.1273469574281156,0.0,1.1468526448924299,0.0,1.1580600932728629,0.0
297,1.1270613171591952,0.0,1.145597869145601,0.0,1.1565586937135295,0.0
298,1.126812520298214,0.0,1.1447356168729068,0.0,1.1553006761129694,0.0
299,1.1266157087402702,0.0,1.1441043816667387,0.0,1.1544835557122712,0.0
300,1.1264350145613702,0.0,1.1435907452703222,0.0,1.1537789884428382,0.0
301,1.1262594642430477,0.0,1.143039829272339,0.0,1.1530784205552729,0.0
302,1.1260658604212372,0.0,1.1422621426759347,0.0,1.1522166483270937,0.0
303,1.1258468559294623,0.0,1.1421441123941807,0.0,1.1517826804822004,0.0
304,1.1256388576307863,0.0,1.1416250754044128,0.0,1.1511401333996858,0.0
305,1.1255511576788892,0.0,1.1412613353667982,0.0,1.1510213955599233,0.0
306,1.1254572333969315,0.0,1.1409982522356306,0.0,1.1507096216182104,0.0
307,1.1254171019647776,0.0,1.1405494162134562,0.0,1.1502039770837724,0.0
308,1.126141760498218,0.0,1.146756820584922,0.0,1.1573396622768406,0.0
309,1.1263400564798343,0.0,1.1465877651251446,0.0,1.1572196920665878,0.0
310,1.1265051453296056,0.0,1.147129376024906,0.0,1.1578598535603548,0.0
311,1.1266001212546053,0.0,1.147143411422089,0.0,1.1579113693496332,0.0
312,1.1265999688402526,0.0,1.1475293772827782,0.0,1.157544855411716,0.0
313,1.1266347139156587,0.0,1.1475838105517313,0.0,1.1576029536224566,0.0
314,1.126685063133326,0.0,1.1476050017982664,0.0,1.1577403717490735,0.0
315,1.1267426289399332,0.0,1.1476220364573324,0.0,1.1578402664503797,0.0
316,1.1268109851688761,0.0,1.1476391400642343,0.0,1.1579673303266014,0.0
317,1.1268788736791064,0.0,1.1476646316561425,0.0,1.1580683563690755,0.0
318,1.1269366961051288,0.0,1.1476876264494302,0.0,1.158133371562504,0.0
319,1.1269974677589214,0.0,1.1477376044969163,0.0,1.1581839004042809,0.0
320,1.1273171011515575,0.0,1.147479668543176,0.0,1.1585968897774694,0.0
321,1.127709747438928,0.0,1.1486247760643622,0.0,1.1590080429242755,0.0
322,1.1274422694501989,0.0,1.1477890893198552,0.0,1.1584412074542323,0.0
323,1.1272534483572458,0.0,1.1470253472653689,0.0,1.157786190716384,0.0
324,1.1271383081978987,0.0,1.1465097219321325,0.0,1.1572303253508425,0.0
325,1.1270242849966685,0.0,1.1460945809541296,0.0,1.1567580473548948,0.0
326,1.1269313555353464,0.0,1.1457748912648755,0.0,1.1564156947930957,0.0
327,1.1268434776927798,0.0,1.145467624229848,0.0,1.156074189309615,0.0
328,1.1267884279515534,0.0,1.1453427105064933,0.0,1.1560571983070291,0.0
329,1.1269611936959998,0.0,1.1471649122500005,0.0,1.1579096600801901,0.0
330,1.1269794851068053,0.0,1.146804611986276,0.0,1.1575718333981457,0.0
331,1.1270398181785795,0.0,1.1471930955851994,0.0,1.1580465942865128,0.0
332,1.1269274531771833,0.0,1.1473076964286177,0.0,1.1573297293138525,0.0
333,1.126896088685899,0.0,1.1472812803600978,0.0,1.1573162441854292,0.0
334,1.1269194607475932,0.0,1.1477354431231956,0.0,1.157845965268236,0.0
335,1.126927527473592,0.0,1.147743026569677,0.0,1.157936668922942,0.0
336,1.1269390213789583,0.0,1.1478357608551706,0.0,1.1580163332072981,0.0
337,1.126943712678852,0.0,1.147868515573436,0.0,1.158098427227916,0.0
338,1.126943124542693,0.0,1.1479257778997058,0.0,1.1581359495636414,0.0
339,1.1269561900948755,0.0,1.1479264491470338,0.0,1.1581841109131537,0.0
340,1.1269617149795896,0.0,1.1479631372289014,0.0,1.1581931193874162,0.0
341,1.1269796557641452,0.0,1.1479533315983959,0.0,1.158238932915079,0.0
342,1.1269876950810336,0.0,1.1479571722356803,0.0,1.1582322983468156,0.0
343,1.1270232696008156,0.0,1.1479092556736146,0.0,1.1582829964368606,0.0
344,1.1269922696009465,0.0,1.1473737275465876,0.0,1.157802896578211,0.0
345,1.1269749007918275,0.0,1.147074388415839,0.0,1.1576752699391708,0.0
346,1.1269502671719134,0.0,1.146986257255328,0.0,1.1574051921726385,0.0
347,1.1269285486776162,0.0,1.1469769997874684,0.0,1.157320877464607,0.0
